,dataset,jobid,timeserie,signal_length,n_brkpts,algo_name,cost_function,loss,penalty,computation_time
5206,dataset_mat_db,5932,bytesWritten,34,1,Binseg,AR,2.2596695267839096e+18,0.25118864315095796,0.0018923282623291016
5207,dataset_mat_db,5932,bytesWritten,34,2,Binseg,AR,2.2561535584254246e+18,3.981071705534969,0.0021927356719970703
5208,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Mala,1.9568052419994583e+18,0.001,0.0007827281951904297
5209,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Mala,1.9568052419994583e+18,0.015848931924611134,0.0007803440093994141
5210,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Mala,1.9568052419994583e+18,0.25118864315095796,0.0007712841033935547
5211,dataset_mat_db,5932,bytesWritten,34,4,Binseg,Mala,1.934104285127744e+18,3.981071705534969,0.0014798641204833984
5212,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Rank,[[-8.32354476]],0.001,0.002543210983276367
5213,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Rank,[[-8.32354476]],0.015848931924611134,0.0025293827056884766
5214,dataset_mat_db,5932,bytesWritten,34,1,Binseg,Rank,[[-8.32354476]],0.25118864315095796,0.002518892288208008
5215,dataset_mat_db,5932,bytesWritten,34,4,Binseg,Rank,[[-9.54180114]],3.981071705534969,0.004156827926635742
5216,dataset_mat_db,5932,bytesWritten,34,0,Botup,L1,5838471168.0,0.001,0.002675294876098633
5217,dataset_mat_db,5932,bytesWritten,34,0,Botup,L1,5838471168.0,0.015848931924611134,0.0026705265045166016
5218,dataset_mat_db,5932,bytesWritten,34,0,Botup,L1,5838471168.0,0.25118864315095796,0.0026819705963134766
5219,dataset_mat_db,5932,bytesWritten,34,3,Botup,L1,4580179968.0,3.981071705534969,0.0023174285888671875
5220,dataset_mat_db,5932,bytesWritten,34,0,Botup,L2,3.262248929942446e+18,0.001,0.0019507408142089844
5221,dataset_mat_db,5932,bytesWritten,34,0,Botup,L2,3.262248929942446e+18,0.015848931924611134,0.0020017623901367188
5222,dataset_mat_db,5932,bytesWritten,34,0,Botup,L2,3.262248929942446e+18,0.25118864315095796,0.0019865036010742188
5223,dataset_mat_db,5932,bytesWritten,34,3,Botup,L2,1.9381179423737774e+18,3.981071705534969,0.0017056465148925781
5224,dataset_mat_db,5932,bytesWritten,34,0,Botup,Gauss,1329.48799072924,0.001,0.0027723312377929688
5225,dataset_mat_db,5932,bytesWritten,34,0,Botup,Gauss,1329.48799072924,0.015848931924611134,0.0028650760650634766
5226,dataset_mat_db,5932,bytesWritten,34,0,Botup,Gauss,1329.48799072924,0.25118864315095796,0.0028526782989501953
5227,dataset_mat_db,5932,bytesWritten,34,3,Botup,Gauss,1280.1932961198072,3.981071705534969,0.0025691986083984375
5228,dataset_mat_db,5932,bytesWritten,34,0,Botup,Linear,4.5868370556396503e+18,0.001,0.0015347003936767578
5229,dataset_mat_db,5932,bytesWritten,34,0,Botup,Linear,4.5868370556396503e+18,0.015848931924611134,0.001573324203491211
5230,dataset_mat_db,5932,bytesWritten,34,0,Botup,Linear,4.5868370556396503e+18,0.25118864315095796,0.0015757083892822266
5231,dataset_mat_db,5932,bytesWritten,34,3,Botup,Linear,4.5868370556396503e+18,3.981071705534969,0.001383066177368164
5232,dataset_mat_db,5932,bytesWritten,34,0,Botup,Clinear,2.8790835918261693e+18,0.001,0.001392364501953125
5233,dataset_mat_db,5932,bytesWritten,34,0,Botup,Clinear,2.8790835918261693e+18,0.015848931924611134,0.0014088153839111328
5234,dataset_mat_db,5932,bytesWritten,34,0,Botup,Clinear,2.8790835918261693e+18,0.25118864315095796,0.0014138221740722656
5235,dataset_mat_db,5932,bytesWritten,34,3,Botup,Clinear,2.768183218068868e+18,3.981071705534969,0.0012543201446533203
5236,dataset_mat_db,5932,bytesWritten,34,0,Botup,AR,2.80955465445379e+18,0.001,0.0020792484283447266
5237,dataset_mat_db,5932,bytesWritten,34,0,Botup,AR,2.80955465445379e+18,0.015848931924611134,0.0020596981048583984
5238,dataset_mat_db,5932,bytesWritten,34,0,Botup,AR,2.80955465445379e+18,0.25118864315095796,0.0020782947540283203
5239,dataset_mat_db,5932,bytesWritten,34,3,Botup,AR,2.2542522756641984e+18,3.981071705534969,0.0018360614776611328
5240,dataset_mat_db,5932,bytesWritten,34,0,Botup,Mala,3.2622489299424456e+18,0.001,0.001004934310913086
5241,dataset_mat_db,5932,bytesWritten,34,0,Botup,Mala,3.2622489299424456e+18,0.015848931924611134,0.0010099411010742188
5242,dataset_mat_db,5932,bytesWritten,34,0,Botup,Mala,3.2622489299424456e+18,0.25118864315095796,0.0010120868682861328
5243,dataset_mat_db,5932,bytesWritten,34,3,Botup,Mala,1.9381179423737774e+18,3.981071705534969,0.0008563995361328125
5244,dataset_mat_db,5932,bytesWritten,34,0,Botup,Rank,[[0.]],0.001,0.002688884735107422
5245,dataset_mat_db,5932,bytesWritten,34,0,Botup,Rank,[[0.]],0.015848931924611134,0.002677440643310547
5246,dataset_mat_db,5932,bytesWritten,34,0,Botup,Rank,[[0.]],0.25118864315095796,0.002658843994140625
5247,dataset_mat_db,5932,bytesWritten,34,3,Botup,Rank,[[-9.36779038]],3.981071705534969,0.0024018287658691406
5248,dataset_mat_db,5932,bytesWritten,34,0,Wind,L1,5838471168.0,0.001,0.000263214111328125
5249,dataset_mat_db,5932,bytesWritten,34,0,Wind,L1,5838471168.0,0.015848931924611134,0.0002522468566894531
5250,dataset_mat_db,5932,bytesWritten,34,0,Wind,L1,5838471168.0,0.25118864315095796,0.0002605915069580078
5251,dataset_mat_db,5932,bytesWritten,34,0,Wind,L1,5838471168.0,3.981071705534969,0.0002598762512207031
5252,dataset_mat_db,5932,bytesWritten,34,0,Wind,L2,3.262248929942446e+18,0.001,0.0002219676971435547
5253,dataset_mat_db,5932,bytesWritten,34,0,Wind,L2,3.262248929942446e+18,0.015848931924611134,0.00022172927856445312
5254,dataset_mat_db,5932,bytesWritten,34,0,Wind,L2,3.262248929942446e+18,0.25118864315095796,0.00022149085998535156
5255,dataset_mat_db,5932,bytesWritten,34,0,Wind,L2,3.262248929942446e+18,3.981071705534969,0.00022220611572265625
5256,dataset_mat_db,5932,bytesWritten,34,0,Wind,Gauss,1329.48799072924,0.001,0.00026345252990722656
5257,dataset_mat_db,5932,bytesWritten,34,0,Wind,Gauss,1329.48799072924,0.015848931924611134,0.0002715587615966797
5258,dataset_mat_db,5932,bytesWritten,34,0,Wind,Gauss,1329.48799072924,0.25118864315095796,0.0002703666687011719
5259,dataset_mat_db,5932,bytesWritten,34,0,Wind,Gauss,1329.48799072924,3.981071705534969,0.0002720355987548828
5260,dataset_mat_db,5932,bytesWritten,34,0,Wind,Linear,4.5868370556396503e+18,0.001,0.00020742416381835938
5261,dataset_mat_db,5932,bytesWritten,34,0,Wind,Linear,4.5868370556396503e+18,0.015848931924611134,0.00021958351135253906
5262,dataset_mat_db,5932,bytesWritten,34,0,Wind,Linear,4.5868370556396503e+18,0.25118864315095796,0.00021767616271972656
5263,dataset_mat_db,5932,bytesWritten,34,0,Wind,Linear,4.5868370556396503e+18,3.981071705534969,0.00022411346435546875
5264,dataset_mat_db,5932,bytesWritten,34,0,Wind,Clinear,2.8790835918261693e+18,0.001,0.00020241737365722656
5265,dataset_mat_db,5932,bytesWritten,34,0,Wind,Clinear,2.8790835918261693e+18,0.015848931924611134,0.0002009868621826172
5266,dataset_mat_db,5932,bytesWritten,34,0,Wind,Clinear,2.8790835918261693e+18,0.25118864315095796,0.00020003318786621094
5267,dataset_mat_db,5932,bytesWritten,34,0,Wind,Clinear,2.8790835918261693e+18,3.981071705534969,0.0002014636993408203
5268,dataset_mat_db,5932,bytesWritten,34,0,Wind,AR,2.80955465445379e+18,0.001,0.0004909038543701172
5269,dataset_mat_db,5932,bytesWritten,34,0,Wind,AR,2.80955465445379e+18,0.015848931924611134,0.0004811286926269531
5270,dataset_mat_db,5932,bytesWritten,34,0,Wind,AR,2.80955465445379e+18,0.25118864315095796,0.00048422813415527344
5271,dataset_mat_db,5932,bytesWritten,34,0,Wind,AR,2.80955465445379e+18,3.981071705534969,0.0004956722259521484
5272,dataset_mat_db,5932,bytesWritten,34,0,Wind,Mala,3.2622489299424456e+18,0.001,0.00018548965454101562
5273,dataset_mat_db,5932,bytesWritten,34,0,Wind,Mala,3.2622489299424456e+18,0.015848931924611134,0.00018835067749023438
5274,dataset_mat_db,5932,bytesWritten,34,0,Wind,Mala,3.2622489299424456e+18,0.25118864315095796,0.00019550323486328125
5275,dataset_mat_db,5932,bytesWritten,34,0,Wind,Mala,3.2622489299424456e+18,3.981071705534969,0.00019025802612304688
5276,dataset_mat_db,5932,bytesWritten,34,0,Wind,Rank,[[0.]],0.001,0.0010526180267333984
5277,dataset_mat_db,5932,bytesWritten,34,0,Wind,Rank,[[0.]],0.015848931924611134,0.0010409355163574219
5278,dataset_mat_db,5932,bytesWritten,34,0,Wind,Rank,[[0.]],0.25118864315095796,0.0010445117950439453
5279,dataset_mat_db,5932,bytesWritten,34,0,Wind,Rank,[[0.]],3.981071705534969,0.0010404586791992188
5280,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,0.001,0.0022554397583007812
5281,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,0.015848931924611134,0.002226591110229492
5282,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,0.25118864315095796,0.0025446414947509766
5283,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,3.981071705534969,0.003031015396118164
5284,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,63.0957344480193,0.0022161006927490234
5285,dataset_mat_db,5932,bytesRead,34,0,Pelt,L1,10555771448.0,1000.0,0.0030570030212402344
5286,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,0.001,0.0011379718780517578
5287,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,0.015848931924611134,0.00112152099609375
5288,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,0.25118864315095796,0.001135110855102539
5289,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,3.981071705534969,0.0011172294616699219
5290,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,63.0957344480193,0.0011088848114013672
5291,dataset_mat_db,5932,bytesRead,34,6,Pelt,L2,7.738465515042681e+18,1000.0,0.0011272430419921875
5292,dataset_mat_db,5932,bytesRead,34,6,Pelt,Gauss,1143.6925194548505,0.001,0.0017452239990234375
5293,dataset_mat_db,5932,bytesRead,34,6,Pelt,Gauss,1143.6925194548505,0.015848931924611134,0.0017273426055908203
5294,dataset_mat_db,5932,bytesRead,34,6,Pelt,Gauss,1143.6925194548505,0.25118864315095796,0.0017232894897460938
5295,dataset_mat_db,5932,bytesRead,34,2,Pelt,Gauss,1145.3108628300195,3.981071705534969,0.003410816192626953
5296,dataset_mat_db,5932,bytesRead,34,1,Pelt,Gauss,1149.4444928827663,63.0957344480193,0.0034024715423583984
5297,dataset_mat_db,5932,bytesRead,34,0,Pelt,Gauss,1362.830968546469,1000.0,0.003397703170776367
5298,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,0.001,0.0016279220581054688
5299,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,0.015848931924611134,0.0016086101531982422
5300,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,0.25118864315095796,0.0015988349914550781
5301,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,3.981071705534969,0.0016129016876220703
5302,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,63.0957344480193,0.0016083717346191406
5303,dataset_mat_db,5932,bytesRead,34,0,Pelt,Linear,1.1975181415306346e+19,1000.0,0.001275777816772461
5304,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,0.001,0.0009090900421142578
5305,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,0.015848931924611134,0.0008916854858398438
5306,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,0.25118864315095796,0.0008883476257324219
5307,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,3.981071705534969,0.0008914470672607422
5308,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,63.0957344480193,0.0008876323699951172
5309,dataset_mat_db,5932,bytesRead,34,5,Pelt,Clinear,1.0226300586756735e+19,1000.0,0.0008873939514160156
5310,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,0.001,0.0017061233520507812
5311,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,0.015848931924611134,0.0016148090362548828
5312,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,0.25118864315095796,0.0016140937805175781
5313,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,3.981071705534969,0.0016150474548339844
5314,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,63.0957344480193,0.0016047954559326172
5315,dataset_mat_db,5932,bytesRead,34,5,Pelt,AR,1.076069474491848e+18,1000.0,0.0016217231750488281
5316,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,0.001,0.0005147457122802734
5317,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,0.015848931924611134,0.0005185604095458984
5318,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,0.25118864315095796,0.0005035400390625
5319,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,3.981071705534969,0.0004937648773193359
5320,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,63.0957344480193,0.0004944801330566406
5321,dataset_mat_db,5932,bytesRead,34,6,Pelt,Mala,7.738465515042681e+18,1000.0,0.0005071163177490234
5322,dataset_mat_db,5932,bytesRead,34,6,Pelt,Rank,[[-3.80767962]],0.001,0.0022966861724853516
5323,dataset_mat_db,5932,bytesRead,34,5,Pelt,Rank,[[-3.80607774]],0.015848931924611134,0.002157449722290039
5324,dataset_mat_db,5932,bytesRead,34,5,Pelt,Rank,[[-3.80607774]],0.25118864315095796,0.0021588802337646484
5325,dataset_mat_db,5932,bytesRead,34,0,Pelt,Rank,[[0.]],3.981071705534969,0.0031690597534179688
5326,dataset_mat_db,5932,bytesRead,34,0,Pelt,Rank,[[0.]],63.0957344480193,0.0031931400299072266
5327,dataset_mat_db,5932,bytesRead,34,0,Pelt,Rank,[[0.]],1000.0,0.003189563751220703
5328,dataset_mat_db,5932,bytesRead,34,1,Binseg,L1,10555771448.0,0.001,0.002771615982055664
5329,dataset_mat_db,5932,bytesRead,34,1,Binseg,L1,10555771448.0,0.015848931924611134,0.002772808074951172
5330,dataset_mat_db,5932,bytesRead,34,1,Binseg,L1,10555771448.0,0.25118864315095796,0.002773761749267578
5331,dataset_mat_db,5932,bytesRead,34,4,Binseg,L1,10555771448.0,3.981071705534969,0.00547027587890625
5332,dataset_mat_db,5932,bytesRead,34,1,Binseg,L2,8.261037719892614e+18,0.001,0.0019137859344482422
5333,dataset_mat_db,5932,bytesRead,34,1,Binseg,L2,8.261037719892614e+18,0.015848931924611134,0.0019218921661376953
5334,dataset_mat_db,5932,bytesRead,34,1,Binseg,L2,8.261037719892614e+18,0.25118864315095796,0.0019104480743408203
5335,dataset_mat_db,5932,bytesRead,34,4,Binseg,L2,7.861824368690143e+18,3.981071705534969,0.0037741661071777344
5336,dataset_mat_db,5932,bytesRead,34,1,Binseg,Gauss,1149.4444928827663,0.001,0.0030939579010009766
5337,dataset_mat_db,5932,bytesRead,34,1,Binseg,Gauss,1149.4444928827663,0.015848931924611134,0.003091096878051758
5338,dataset_mat_db,5932,bytesRead,34,1,Binseg,Gauss,1149.4444928827663,0.25118864315095796,0.0030999183654785156
5339,dataset_mat_db,5932,bytesRead,34,4,Binseg,Gauss,1144.5728276482703,3.981071705534969,0.006112813949584961
5340,dataset_mat_db,5932,bytesRead,34,1,Binseg,Linear,1.1975181415306346e+19,0.001,0.0017614364624023438
5341,dataset_mat_db,5932,bytesRead,34,1,Binseg,Linear,1.1975181415306346e+19,0.015848931924611134,0.0017549991607666016
5342,dataset_mat_db,5932,bytesRead,34,1,Binseg,Linear,1.1975181415306346e+19,0.25118864315095796,0.001752614974975586
5343,dataset_mat_db,5932,bytesRead,34,1,Binseg,Linear,1.1975181415306346e+19,3.981071705534969,0.0017447471618652344
5344,dataset_mat_db,5932,bytesRead,34,1,Binseg,Clinear,1.0594330846666609e+19,0.001,0.0014777183532714844
5345,dataset_mat_db,5932,bytesRead,34,1,Binseg,Clinear,1.0594330846666609e+19,0.015848931924611134,0.0014750957489013672
5346,dataset_mat_db,5932,bytesRead,34,1,Binseg,Clinear,1.0594330846666609e+19,0.25118864315095796,0.0014646053314208984
5347,dataset_mat_db,5932,bytesRead,34,1,Binseg,Clinear,1.0594330846666609e+19,3.981071705534969,0.0014715194702148438
5348,dataset_mat_db,5932,bytesRead,34,1,Binseg,AR,1.4336930285874703e+18,0.001,0.0018546581268310547
5349,dataset_mat_db,5932,bytesRead,34,1,Binseg,AR,1.4336930285874703e+18,0.015848931924611134,0.001844644546508789
5350,dataset_mat_db,5932,bytesRead,34,1,Binseg,AR,1.4336930285874703e+18,0.25118864315095796,0.0018467903137207031
5351,dataset_mat_db,5932,bytesRead,34,2,Binseg,AR,1.2285020805760932e+18,3.981071705534969,0.0021467208862304688
5352,dataset_mat_db,5932,bytesRead,34,1,Binseg,Mala,8.261037719892613e+18,0.001,0.0007877349853515625
5353,dataset_mat_db,5932,bytesRead,34,1,Binseg,Mala,8.261037719892613e+18,0.015848931924611134,0.0007872581481933594
5354,dataset_mat_db,5932,bytesRead,34,1,Binseg,Mala,8.261037719892613e+18,0.25118864315095796,0.0007817745208740234
5355,dataset_mat_db,5932,bytesRead,34,4,Binseg,Mala,7.861824368690143e+18,3.981071705534969,0.0014955997467041016
5356,dataset_mat_db,5932,bytesRead,34,1,Binseg,Rank,[[-1.81546918]],0.001,0.0025420188903808594
5357,dataset_mat_db,5932,bytesRead,34,1,Binseg,Rank,[[-1.81546918]],0.015848931924611134,0.0025148391723632812
5358,dataset_mat_db,5932,bytesRead,34,1,Binseg,Rank,[[-1.81546918]],0.25118864315095796,0.002507448196411133
5359,dataset_mat_db,5932,bytesRead,34,4,Binseg,Rank,[[-3.0656066]],3.981071705534969,0.003945827484130859
5360,dataset_mat_db,5932,bytesRead,34,0,Botup,L1,10555771448.0,0.001,0.002255678176879883
5361,dataset_mat_db,5932,bytesRead,34,0,Botup,L1,10555771448.0,0.015848931924611134,0.0022308826446533203
5362,dataset_mat_db,5932,bytesRead,34,0,Botup,L1,10555771448.0,0.25118864315095796,0.0022382736206054688
5363,dataset_mat_db,5932,bytesRead,34,3,Botup,L1,10555771448.0,3.981071705534969,0.001976490020751953
5364,dataset_mat_db,5932,bytesRead,34,0,Botup,L2,8.697995801705995e+18,0.001,0.001867532730102539
5365,dataset_mat_db,5932,bytesRead,34,0,Botup,L2,8.697995801705995e+18,0.015848931924611134,0.0019042491912841797
5366,dataset_mat_db,5932,bytesRead,34,0,Botup,L2,8.697995801705995e+18,0.25118864315095796,0.0019059181213378906
5367,dataset_mat_db,5932,bytesRead,34,3,Botup,L2,7.953756144870812e+18,3.981071705534969,0.0016283988952636719
5368,dataset_mat_db,5932,bytesRead,34,0,Botup,Gauss,1362.830968546469,0.001,0.0029010772705078125
5369,dataset_mat_db,5932,bytesRead,34,0,Botup,Gauss,1362.830968546469,0.015848931924611134,0.002931356430053711
5370,dataset_mat_db,5932,bytesRead,34,0,Botup,Gauss,1362.830968546469,0.25118864315095796,0.0029594898223876953
5371,dataset_mat_db,5932,bytesRead,34,3,Botup,Gauss,1145.088320743049,3.981071705534969,0.002542734146118164
5372,dataset_mat_db,5932,bytesRead,34,0,Botup,Linear,1.1975181415306346e+19,0.001,0.0015540122985839844
5373,dataset_mat_db,5932,bytesRead,34,0,Botup,Linear,1.1975181415306346e+19,0.015848931924611134,0.0015728473663330078
5374,dataset_mat_db,5932,bytesRead,34,0,Botup,Linear,1.1975181415306346e+19,0.25118864315095796,0.001573324203491211
5375,dataset_mat_db,5932,bytesRead,34,3,Botup,Linear,1.1975181415306346e+19,3.981071705534969,0.0013811588287353516
5376,dataset_mat_db,5932,bytesRead,34,0,Botup,Clinear,2.9526635192854196e+19,0.001,0.0014617443084716797
5377,dataset_mat_db,5932,bytesRead,34,0,Botup,Clinear,2.9526635192854196e+19,0.015848931924611134,0.0014832019805908203
5378,dataset_mat_db,5932,bytesRead,34,0,Botup,Clinear,2.9526635192854196e+19,0.25118864315095796,0.0014772415161132812
5379,dataset_mat_db,5932,bytesRead,34,3,Botup,Clinear,1.0409253953174819e+19,3.981071705534969,0.0012362003326416016
5380,dataset_mat_db,5932,bytesRead,34,0,Botup,AR,2.0918599448878113e+18,0.001,0.0020346641540527344
5381,dataset_mat_db,5932,bytesRead,34,0,Botup,AR,2.0918599448878113e+18,0.015848931924611134,0.0020253658294677734
5382,dataset_mat_db,5932,bytesRead,34,0,Botup,AR,2.0918599448878113e+18,0.25118864315095796,0.002027273178100586
5383,dataset_mat_db,5932,bytesRead,34,3,Botup,AR,1.0760795013930138e+18,3.981071705534969,0.0017957687377929688
5384,dataset_mat_db,5932,bytesRead,34,0,Botup,Mala,8.697995801705994e+18,0.001,0.0009522438049316406
5385,dataset_mat_db,5932,bytesRead,34,0,Botup,Mala,8.697995801705994e+18,0.015848931924611134,0.0009694099426269531
5386,dataset_mat_db,5932,bytesRead,34,0,Botup,Mala,8.697995801705994e+18,0.25118864315095796,0.0009610652923583984
5387,dataset_mat_db,5932,bytesRead,34,3,Botup,Mala,7.953756144870812e+18,3.981071705534969,0.0008094310760498047
5388,dataset_mat_db,5932,bytesRead,34,0,Botup,Rank,[[0.]],0.001,0.0026519298553466797
5389,dataset_mat_db,5932,bytesRead,34,0,Botup,Rank,[[0.]],0.015848931924611134,0.0026161670684814453
5390,dataset_mat_db,5932,bytesRead,34,0,Botup,Rank,[[0.]],0.25118864315095796,0.002600431442260742
5391,dataset_mat_db,5932,bytesRead,34,3,Botup,Rank,[[-2.77072634]],3.981071705534969,0.002299785614013672
5392,dataset_mat_db,5932,bytesRead,34,0,Wind,L1,10555771448.0,0.001,0.00025534629821777344
5393,dataset_mat_db,5932,bytesRead,34,0,Wind,L1,10555771448.0,0.015848931924611134,0.0002593994140625
5394,dataset_mat_db,5932,bytesRead,34,0,Wind,L1,10555771448.0,0.25118864315095796,0.00026154518127441406
5395,dataset_mat_db,5932,bytesRead,34,0,Wind,L1,10555771448.0,3.981071705534969,0.000255584716796875
5396,dataset_mat_db,5932,bytesRead,34,0,Wind,L2,8.697995801705995e+18,0.001,0.0002148151397705078
5397,dataset_mat_db,5932,bytesRead,34,0,Wind,L2,8.697995801705995e+18,0.015848931924611134,0.0002224445343017578
5398,dataset_mat_db,5932,bytesRead,34,0,Wind,L2,8.697995801705995e+18,0.25118864315095796,0.00023412704467773438
5399,dataset_mat_db,5932,bytesRead,34,0,Wind,L2,8.697995801705995e+18,3.981071705534969,0.00022172927856445312
5400,dataset_mat_db,5932,bytesRead,34,0,Wind,Gauss,1362.830968546469,0.001,0.00026702880859375
5401,dataset_mat_db,5932,bytesRead,34,0,Wind,Gauss,1362.830968546469,0.015848931924611134,0.0002703666687011719
5402,dataset_mat_db,5932,bytesRead,34,0,Wind,Gauss,1362.830968546469,0.25118864315095796,0.00027108192443847656
5403,dataset_mat_db,5932,bytesRead,34,0,Wind,Gauss,1362.830968546469,3.981071705534969,0.0002715587615966797
5404,dataset_mat_db,5932,bytesRead,34,0,Wind,Linear,1.1975181415306346e+19,0.001,0.00020933151245117188
5405,dataset_mat_db,5932,bytesRead,34,0,Wind,Linear,1.1975181415306346e+19,0.015848931924611134,0.00021529197692871094
5406,dataset_mat_db,5932,bytesRead,34,0,Wind,Linear,1.1975181415306346e+19,0.25118864315095796,0.00021696090698242188
5407,dataset_mat_db,5932,bytesRead,34,0,Wind,Linear,1.1975181415306346e+19,3.981071705534969,0.0002167224884033203
5408,dataset_mat_db,5932,bytesRead,34,0,Wind,Clinear,2.9526635192854196e+19,0.001,0.00019216537475585938
5409,dataset_mat_db,5932,bytesRead,34,0,Wind,Clinear,2.9526635192854196e+19,0.015848931924611134,0.0002033710479736328
5410,dataset_mat_db,5932,bytesRead,34,0,Wind,Clinear,2.9526635192854196e+19,0.25118864315095796,0.0002086162567138672
5411,dataset_mat_db,5932,bytesRead,34,0,Wind,Clinear,2.9526635192854196e+19,3.981071705534969,0.0002009868621826172
5412,dataset_mat_db,5932,bytesRead,34,0,Wind,AR,2.0918599448878113e+18,0.001,0.0005195140838623047
5413,dataset_mat_db,5932,bytesRead,34,0,Wind,AR,2.0918599448878113e+18,0.015848931924611134,0.0004911422729492188
5414,dataset_mat_db,5932,bytesRead,34,0,Wind,AR,2.0918599448878113e+18,0.25118864315095796,0.00048089027404785156
5415,dataset_mat_db,5932,bytesRead,34,0,Wind,AR,2.0918599448878113e+18,3.981071705534969,0.0004780292510986328
5416,dataset_mat_db,5932,bytesRead,34,0,Wind,Mala,8.697995801705994e+18,0.001,0.0002052783966064453
5417,dataset_mat_db,5932,bytesRead,34,0,Wind,Mala,8.697995801705994e+18,0.015848931924611134,0.00018906593322753906
5418,dataset_mat_db,5932,bytesRead,34,0,Wind,Mala,8.697995801705994e+18,0.25118864315095796,0.00018787384033203125
5419,dataset_mat_db,5932,bytesRead,34,0,Wind,Mala,8.697995801705994e+18,3.981071705534969,0.0001895427703857422
5420,dataset_mat_db,5932,bytesRead,34,0,Wind,Rank,[[0.]],0.001,0.0010471343994140625
5421,dataset_mat_db,5932,bytesRead,34,0,Wind,Rank,[[0.]],0.015848931924611134,0.0010311603546142578
5422,dataset_mat_db,5932,bytesRead,34,0,Wind,Rank,[[0.]],0.25118864315095796,0.0010426044464111328
5423,dataset_mat_db,5932,bytesRead,34,0,Wind,Rank,[[0.]],3.981071705534969,0.001041412353515625
5424,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,0.001,0.009088516235351562
5425,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,0.015848931924611134,0.0061397552490234375
5426,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,0.25118864315095796,0.009660720825195312
5427,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,3.981071705534969,0.009642601013183594
5428,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,63.0957344480193,0.009046792984008789
5429,dataset_mat_db,22578,bytesWritten,69,2,Pelt,L1,2940108800.0,1000.0,0.009628534317016602
5430,dataset_mat_db,22578,bytesWritten,69,11,Pelt,L2,7.65271666258346e+17,0.001,0.0023908615112304688
5431,dataset_mat_db,22578,bytesWritten,69,11,Pelt,L2,7.65271666258346e+17,0.015848931924611134,0.0023806095123291016
5432,dataset_mat_db,22578,bytesWritten,69,11,Pelt,L2,7.65271666258346e+17,0.25118864315095796,0.0023882389068603516
5433,dataset_mat_db,22578,bytesWritten,69,11,Pelt,L2,7.65271666258346e+17,3.981071705534969,0.0023772716522216797
5434,dataset_mat_db,22578,bytesWritten,69,11,Pelt,L2,7.65271666258346e+17,63.0957344480193,0.002370595932006836
