,duration,size
5b6b24c1cbd0b0a7e8460a50,350.0,125836.0
5b6b2616cbd0b0a7e8460ef9,350.0,125932.0
5b6b276acbd0b0a7e84613a1,350.0,125956.0
5b6b28bfcbd0b0a7e846184a,350.0,125668.0
5b6b2a14cbd0b0a7e8461cf2,345.0,123987.0
5b6b2b68cbd0b0a7e846218a,345.0,123579.0
5b6b2cbccbd0b0a7e8462622,350.0,125932.0
5b6b2e11cbd0b0a7e8462acc,350.0,125708.0
5b6b2f66cbd0b0a7e8462f74,350.0,125852.0
5b6b30bbcbd0b0a7e846341c,350.0,125524.0
5b6b320fcbd0b0a7e84638c5,350.0,125644.0
5b6b3364cbd0b0a7e8463d6e,350.0,125956.0
5b6b34b8cbd0b0a7e8464216,350.0,125812.0
5b6b360dcbd0b0a7e84646bf,345.0,124131.0
5b6b3761cbd0b0a7e8464b57,345.0,123867.0
5b6b38b6cbd0b0a7e8464fef,350.0,125619.0
5b6b3a0acbd0b0a7e8465497,350.0,125715.0
5b6b3b5fcbd0b0a7e8465940,350.0,125979.0
5b6b3cb3cbd0b0a7e8465de8,350.0,125715.0
5b6b3e08cbd0b0a7e8466291,350.0,125483.0
5b6b3f5dcbd0b0a7e846673a,350.0,125659.0
5b6b40b1cbd0b0a7e8466be6,350.0,125931.0
5b6b4206cbd0b0a7e8467092,345.0,124098.0
5b6b435acbd0b0a7e846752b,350.0,126027.0
5b6b44afcbd0b0a7e84679d3,350.0,125788.0
5b6b4604cbd0b0a7e8467e7d,350.0,125620.0
5b6b4758cbd0b0a7e8468325,350.0,126100.0
5b6b48adcbd0b0a7e84687cf,350.0,125980.0
5b6b4a02cbd0b0a7e8468c77,350.0,125884.0
5b6b4b56cbd0b0a7e846911f,350.0,125932.0
5b6b4cabcbd0b0a7e84695ca,345.0,124083.0
5b6b4e00cbd0b0a7e8469a63,350.0,125716.0
5b6b4f54cbd0b0a7e8469f0c,350.0,125548.0
5b6b50a9cbd0b0a7e846a3b5,350.0,125620.0
5b6b51fdcbd0b0a7e846a85f,350.0,125956.0
5b6b5352cbd0b0a7e846ad08,350.0,125812.0
5b6b54a7cbd0b0a7e846b1b1,350.0,125788.0
5b6b55fccbd0b0a7e846b65b,345.0,124059.0
5b6b5750cbd0b0a7e846baf5,345.0,124107.0
5b6b58a5cbd0b0a7e846bf8d,350.0,125956.0
5b6b59f9cbd0b0a7e846c436,350.0,125828.0
5b6b5b4ecbd0b0a7e846c8de,350.0,125884.0
5b6b5ca3cbd0b0a7e846cd87,350.0,125500.0
5b6b5df7cbd0b0a7e846d232,350.0,125716.0
5b6b5f4ccbd0b0a7e846d6db,350.0,125980.0
5b6b60a1cbd0b0a7e846db83,345.0,124083.0
5b6b61f5cbd0b0a7e846e01a,350.0,125644.0
5b6b634acbd0b0a7e846e4c2,350.0,125524.0
5b6b649fcbd0b0a7e846e96b,350.0,125596.0
5b6b65f3cbd0b0a7e846ee14,350.0,125932.0
5b6b6748cbd0b0a7e846f2bd,350.0,125708.0
5b6b689dcbd0b0a7e846f765,350.0,125756.0
5b6b69f1cbd0b0a7e846fc0e,350.0,125812.0
5b6b6b46cbd0b0a7e84700b6,345.0,123963.0
5b6b6c9bcbd0b0a7e8470550,350.0,125548.0
5ceeb31044f16b162efa0dca,1945.0,720331.0
5ceeb32e44f16b162efa0dfc,1934.0,744881.0
5ceeb32e44f16b162efa0dff,1931.0,726162.0
5ceebaa644f16b162efa41ab,1948.0,726003.0
5ceebab144f16b162efa4209,1929.0,746475.0
5ceebac144f16b162efa4236,1930.0,951376.0
5ceec23344f16b162efa755b,1927.0,735670.0
5ceec23c44f16b162efa75a8,1949.0,724250.0
5ceec26044f16b162efa7680,1932.0,714433.0
5ceec9b644f16b162efaa8c8,1932.0,817214.0
5ceec9d244f16b162efaa985,1947.0,721722.0
5ceec9fd44f16b162efaaa93,1936.0,744668.0
5ceed13b44f16b162efadc60,1931.0,725874.0
5ceed16844f16b162efadda2,1951.0,837888.0
5ceed19c44f16b162efadee9,1935.0,738916.0
5ceed8c044f16b162efb0fc2,1930.0,749397.0
5ceed90044f16b162efb1191,1950.0,789613.0
5ceed93944f16b162efb12fb,1933.0,760705.0
5ceee04444f16b162efb4332,1927.0,722022.0
5ceee09844f16b162efb458d,1950.0,810490.0
5ceee0d844f16b162efb471c,1932.0,740711.0
5ceee7c544f16b162efb767b,1930.0,734685.0
5ceee83144f16b162efb7984,1947.0,841317.0
5ceee86d44f16b162efb7aff,1934.0,715678.0
5ceeef4844f16b162efbaa1a,1928.0,875122.0
5ceeefc744f16b162efbad8e,1949.0,873496.0
5ceeeff644f16b162efbaeb5,1932.0,735542.0
5ceef6cb44f16b162efbdd90,1932.0,747042.0
5ceef75d44f16b162efbe188,1947.0,744660.0
5ceef79144f16b162efbe2ce,1930.0,719932.0
5ceefe5044f16b162efc110e,1931.0,806525.0
5ceefef444f16b162efc158b,1951.0,917612.0
5ceeff3244f16b162efc1714,1932.0,718714.0
5cef05d344f16b162efc44a4,1941.0,720157.0
5cef068c44f16b162efc49ab,1950.0,747594.0
5cef06d044f16b162efc4b6a,1933.0,743117.0
5cef0d6344f16b162efc7880,1930.0,759455.0
5cef0e3044f16b162efc7de6,1948.0,794411.0
5cef0e6e44f16b162efc7f6c,1932.0,861917.0
5cef14e644f16b162efcabfd,1927.0,738069.0
5cef15c544f16b162efcb1e5,1950.0,787699.0
5cef160c44f16b162efcb3af,1934.0,735495.0
5cef1c6944f16b162efcdf70,1931.0,722759.0
5cef1d5b44f16b162efce60c,1948.0,735009.0
5cef1d9744f16b162efce783,1934.0,767478.0
5cef23ed44f16b162efd12fe,1934.0,731305.0
5cef24f244f16b162efd19fa,1952.0,865336.0
5cef252844f16b162efd1b4f,1931.0,749848.0
5cef2b7544f16b162efd469c,1928.0,717763.0
5cef2c8a44f16b162efd4e0b,1949.0,734415.0
5cef2cc944f16b162efd4fa5,1935.0,800628.0
5cef32f944f16b162efd7a0a,7644.0,2802382.0
5cef342044f16b162efd81fd,7711.0,2830809.0
5cef345d44f16b162efd8372,7654.0,2767789.0
5cef50cd44f16b162efe4430,7637.0,2755861.0
5cef523b44f16b162efe4e02,7702.0,2909116.0
5cef524a44f16b162efe4e3d,7652.0,2761233.0
5cef6e9e44f16b162eff0e30,7633.0,2744874.0
5cef702c44f16b162eff18aa,7646.0,2765483.0
5cef704b44f16b162eff19ae,7708.0,2829371.0
5cef8c6844f16b162effd77a,7641.0,2895698.0
5cef8e0f44f16b162effe2a6,7664.0,2815406.0
5cef8e6044f16b162effe501,7706.0,2921083.0
5cefaa3944f16b162e00a196,7634.0,2728281.0
5cefac0f44f16b162e00adfc,7650.0,2769841.0
5cefac7244f16b162e00b0ea,7709.0,2903795.0
5cefc80544f16b162e016b68,7631.0,2740424.0
5cefc9f044f16b162e017851,7654.0,2974138.0
5cefca8944f16b162e017c93,7717.0,2872697.0
5cefe5d144f16b162e02352a,7632.0,2737984.0
5cefe7d344f16b162e0242ce,7646.0,2770047.0
5cefe8ab44f16b162e0248cd,7709.0,2859036.0
5cf0039a44f16b162e02febd,7636.0,2823139.0
5cf005b444f16b162e030d06,7643.0,2756635.0
5cf006c044f16b162e03145b,7696.0,2939757.0
5cf0216744f16b162e03c868,7641.0,2770724.0
5cf0239744f16b162e03d733,7650.0,2766262.0
5cf024cc44f16b162e03dfbb,7699.0,2833079.0
5cf03f3a44f16b162e049270,7641.0,2758563.0
5cf0417844f16b162e04a19d,7644.0,2804495.0
5cf042d944f16b162e04ab25,7693.0,2814792.0
5cf05d0d44f16b162e055c28,7636.0,2734723.0
5cf05f5a44f16b162e056bb8,7648.0,2765492.0
5cf060e244f16b162e05764a,7698.0,2878166.0
5cf07adc44f16b162e0625cc,7638.0,2751144.0
5cf07d3544f16b162e0635af,7660.0,2766356.0
5cf07eec44f16b162e06417e,7703.0,2823487.0
5cf098ab44f16b162e06ef89,7643.0,2732827.0
5cf09b1f44f16b162e070013,7646.0,2763920.0
5cf09cfb44f16b162e070cdc,7702.0,2853216.0
5cf0b67e44f16b162e07b949,7636.0,2812565.0
5cf0b90044f16b162e07ca33,7641.0,2795470.0
5cf0bb0944f16b162e07d82f,7701.0,2810749.0
5cf0d44b44f16b162e0882cc,7639.0,2761618.0
5cf0d6e344f16b162e089450,7655.0,2764200.0
5cf0d91744f16b162e08a36f,7705.0,2971909.0
5cf0f21c44f16b162e094c49,7649.0,2745606.0
5cf0f4c544f16b162e095e3f,7647.0,2764546.0
5cf0f72a44f16b162e096eb5,7707.0,2846886.0
5cf10ff944f16b162e0a16a9,7633.0,2955501.0
5cf112a744f16b162e0a28c8,1957.0,744237.0
5cf1154044f16b162e0a3ab6,7710.0,2894347.0
5cf11a4544f16b162e0a5ca2,1971.0,787423.0
5cf121f144f16b162e0a90c3,1958.0,746101.0
5cf1299f44f16b162e0ac520,1962.0,858647.0
5cf12dc644f16b162e0ae189,1940.0,725282.0
5cf1314344f16b162e0af929,1955.0,759009.0
5cf1335744f16b162e0b07a2,1960.0,889444.0
5cf1355244f16b162e0b1545,1936.0,733671.0
5cf138de44f16b162e0b2d52,1955.0,938471.0
5cf13afa44f16b162e0b3bf3,1959.0,760425.0
5cf13cdd44f16b162e0b48e4,1953.0,720087.0
5cf1409844f16b162e0b624a,1970.0,758108.0
5cf1429c44f16b162e0b7039,1973.0,785304.0
5cf1447844f16b162e0b7cec,1950.0,742930.0
5cf1485344f16b162e0b9727,1972.0,794660.0
5cf14a4d44f16b162e0ba4d9,1964.0,901380.0
5cf14c0d44f16b162e0bb0f4,1944.0,928630.0
5cf1501044f16b162e0bcc2b,1973.0,741558.0
5cf151f144f16b162e0bd93b,1964.0,762557.0
5cf153a144f16b162e0be4c8,1939.0,716466.0
5cf157cc44f16b162e0c0127,1973.0,745738.0
5cf1599944f16b162e0c0dab,1957.0,740342.0
5cf15b3044f16b162e0c188d,1940.0,718593.0
5cf15f8744f16b162e0c35e6,1959.0,792995.0
5cf1613a44f16b162e0c41c7,1960.0,744908.0
5cf162c044f16b162e0c4c41,1948.0,750339.0
5cf1672b44f16b162e0c6a3d,1962.0,969984.0
5cf168db44f16b162e0c7616,1960.0,754758.0
5cf16a5744f16b162e0c8033,1943.0,733569.0
5cf16ecc44f16b162e0c9ea4,1967.0,758205.0
5cf1707e44f16b162e0caa63,1952.0,872747.0
5cf171e644f16b162e0cb402,1953.0,744861.0
5cf1768544f16b162e0cd378,1955.0,729076.0
5cf1781944f16b162e0cde81,1960.0,741347.0
5cf1797f44f16b162e0ce814,1947.0,731840.0
5cf17e3b44f16b162e0d082e,1956.0,818694.0
5cf17fbb44f16b162e0d12b3,1955.0,759868.0
5cf1811244f16b162e0d1be5,1942.0,715574.0
5cf185d844f16b162e0d3c82,1955.0,765822.0
5cf1875844f16b162e0d46f5,1953.0,824390.0
5cf188a144f16b162e0d4fd0,1959.0,744321.0
5cf18d9144f16b162e0d7159,1956.0,779592.0
5cf18ef444f16b162e0d7aff,1975.0,778558.0
5cf1904144f16b162e0d83f8,1957.0,730346.0
5cf1953444f16b162e0da57c,7806.0,2916883.0
5cf196a344f16b162e0daf78,1963.0,801976.0
5cf197e244f16b162e0db80d,1948.0,917501.0
5cf19e4944f16b162e0de3a1,1962.0,746513.0
5cf19f7744f16b162e0debaf,1946.0,728743.0
5cf1a5eb44f16b162e0e17b0,1965.0,750153.0
5cf1a70944f16b162e0e1f53,1959.0,740338.0
5cf1ad9144f16b162e0e4b9f,1974.0,789812.0
5cf1aeaa44f16b162e0e531f,7658.0,2733848.0
5cf1b3c944f16b162e0e7594,7789.0,2802343.0
5cf1b54344f16b162e0e7fdd,7737.0,2935720.0
5cf1cc9044f16b162e0f1d7a,7724.0,2768092.0
5cf1d23344f16b162e0f4374,7773.0,2841872.0
5cf1d37744f16b162e0f4c3a,7720.0,2988619.0
5cf1eab444f16b162e0fe966,7745.0,2912088.0
5cf1f08c44f16b162e1010bb,7724.0,2791323.0
5cf1f19544f16b162e101806,7804.0,2870099.0
5cf208f144f16b162e10b637,7709.0,2748117.0
5cf20eb044f16b162e10dcd9,7766.0,2954217.0
5cf2100a44f16b162e10e645,7762.0,2857963.0
5cf2270944f16b162e118196,7707.0,2780379.0
5cf22d0144f16b162e11a9be,7735.0,2776018.0
5cf22e5844f16b162e11b315,7763.0,2842706.0
5cf2452144f16b162e124c9c,7705.0,2834274.0
5cf24b3244f16b162e127570,7785.0,2850814.0
5cf24ca444f16b162e127f7d,7783.0,2854923.0
5cf2633344f16b162e13181d,7723.0,2768085.0
5cf2699644f16b162e134316,7776.0,2803496.0
5cf26b0344f16b162e134d13,7794.0,2866601.0
5cf2815844f16b162e13e444,7706.0,2758903.0
5cf287f144f16b162e1410db,7781.0,2801547.0
5cf2896d44f16b162e141b25,7811.0,3039758.0
5cf29f6b44f16b162e14b002,7727.0,2751007.0
5cf2a64f44f16b162e14de9a,7771.0,2998386.0
5cf2a7ec44f16b162e14e9d5,7766.0,2832430.0
5cf2bd9444f16b162e157c49,7758.0,2791955.0
5cf2c4a444f16b162e15abd4,7785.0,2817174.0
5cf2c63c44f16b162e15b6f7,7800.0,3012692.0
5cf2dbdb44f16b162e1648c9,7678.0,2816298.0
5cf2e30744f16b162e16791c,7776.0,2839949.0
5cf2e4ae44f16b162e168482,7758.0,2825564.0
5cf2f9d044f16b162e171343,7744.0,2779549.0
5cf3016244f16b162e17464c,7748.0,2776077.0
5cf302f744f16b162e175141,7803.0,2924169.0
5cf3180944f16b162e17dfae,7761.0,2974241.0
5cf31fa044f16b162e1812cf,7789.0,2802169.0
5cf3216a44f16b162e181f29,7755.0,2951625.0
5cf3365644f16b162e18ac25,7706.0,2769177.0
5cf33e0544f16b162e18dfc5,7830.0,2949723.0
5cf33fad44f16b162e18eb5a,7754.0,2829466.0
5cf3546f44f16b162e1977bf,7680.0,2749174.0
5cf35c9644f16b162e19aee8,7756.0,2848824.0
5cf35df244f16b162e19b84c,7783.0,2893185.0
5cf3726944f16b162e1a429a,7688.0,2739083.0
5cf37ade44f16b162e1a7b9d,7805.0,2806191.0
5cf37c5a44f16b162e1a85d5,7777.0,2918650.0
5cf3906c44f16b162e1b0d88,7748.0,2787244.0
5cf3995444f16b162e1b49c1,1941.0,730777.0
5cf39ab344f16b162e1b5340,7771.0,2865710.0
5cf3a0e444f16b162e1b7cb9,1944.0,776038.0
5cf3a87644f16b162e1bb013,1942.0,743258.0
5cf3aea844f16b162e1bda38,1952.0,734652.0
5cf3b00844f16b162e1be377,1946.0,740157.0
5cf3b64144f16b162e1c0df7,1939.0,812080.0
5cf3b79b44f16b162e1c171e,1945.0,746664.0
5cf3b90744f16b162e1c20fd,1960.0,904155.0
5cf3bdcd44f16b162e1c4125,1958.0,759286.0
5cf3bf2e44f16b162e1c4a6e,1946.0,869207.0
5cf3c0a944f16b162e1c54b4,1969.0,764514.0
5cf3c56e44f16b162e1c74d7,1955.0,746570.0
5cf3c6c344f16b162e1c7dd2,1944.0,882801.0
5cf3c85644f16b162e1c88a1,1955.0,748724.0
5cf3cd0944f16b162e1ca871,1939.0,720663.0
5cf3ce5544f16b162e1cb125,1943.0,810069.0
5cf3cff444f16b162e1cbc64,1958.0,750924.0
5cf3d49744f16b162e1cdba8,1938.0,742062.0
5cf3d5e744f16b162e1ce463,1944.0,751573.0
5cf3d79544f16b162e1cf01b,1963.0,966483.0
5cf3dc2544f16b162e1d0ee5,1946.0,723402.0
5cf3dd7844f16b162e1d17d1,1942.0,738799.0
5cf3df3844f16b162e1d23f6,1961.0,761103.0
5cf3e3b744f16b162e1d4265,1947.0,800665.0
5cf3e50a44f16b162e1d4b3b,1946.0,795724.0
5cf3e6d944f16b162e1d57c3,1969.0,745457.0
5cf3eb4c44f16b162e1d75e9,1946.0,730366.0
5cf3ec9c44f16b162e1d7eb2,1949.0,740775.0
5cf3ee8444f16b162e1d8bdd,2185.0,917964.0
5cf3f2df44f16b162e1da931,1940.0,869035.0
5cf3f43444f16b162e1db20c,1943.0,835365.0
5cf3f70944f16b162e1dc558,1956.0,736462.0
5cf3fa6d44f16b162e1ddc54,1939.0,745176.0
5cf3fbc744f16b162e1de56d,1948.0,743243.0
5cf3fea844f16b162e1df90b,1962.0,754341.0
5cf401fb44f16b162e1e0f73,1938.0,717834.0
5cf4035b44f16b162e1e18b9,1946.0,740949.0
5cf4064c44f16b162e1e2cba,1958.0,882079.0
5cf4098a44f16b162e1e42a6,1958.0,750195.0
5cf40aed44f16b162e1e4bdf,1943.0,773239.0
5cf40deb44f16b162e1e6071,1966.0,741463.0
5cf4112c44f16b162e1e767d,1951.0,737143.0
5cf4127e44f16b162e1e7f5f,1949.0,756521.0
5cf4159144f16b162e1e9452,1957.0,734878.0
5cf418c344f16b162e1eaa0f,2050.0,846638.0
5cf41a1344f16b162e1eb2d8,7705.0,2880286.0
5cf41d3044f16b162e1ec804,1960.0,770269.0
5cf420c044f16b162e1ee00c,1949.0,729862.0
5cf424ce44f16b162e1efba4,2040.0,794730.0
5cf4285744f16b162e1f1399,1945.0,751678.0
5cf42cbf44f16b162e1f319c,1969.0,758191.0
5cf42fec44f16b162e1f4711,7650.0,2732008.0
5cf4346b44f16b162e1f6556,2202.0,862441.0
5cf4382d44f16b162e1f7e7c,7631.0,2741832.0
5cf43d0144f16b162e1f9f6a,7685.0,2795374.0
5cf44dc944f16b162e201052,7642.0,2751875.0
5cf455fc44f16b162e204785,7658.0,2793858.0
5cf45aff44f16b162e206984,7683.0,2872101.0
5cf46b9e44f16b162e20d9a5,7669.0,2746731.0
5cf473df44f16b162e211104,7683.0,2907741.0
5cf478fe44f16b162e2133ac,8640.0,3241953.0
5cf4898d44f16b162e21a362,7627.0,2873641.0
5cf491df44f16b162e21db4f,7626.0,2753276.0
5cf49aba44f16b162e2216ed,7688.0,2826495.0
5cf4a75344f16b162e226be8,7629.0,2938135.0
5cf4afa044f16b162e22a3a5,7639.0,2761027.0
5cf4b8bd44f16b162e22e15e,7726.0,2981591.0
5cf4c51a44f16b162e2334d9,7621.0,2724929.0
5cf4cd7244f16b162e236d0d,7612.0,2757434.0
5cf4d6e344f16b162e23acb1,7675.0,2971935.0
5cf4e2da44f16b162e23fd68,7614.0,2738425.0
5cf4eb2a44f16b162e24352f,7865.0,2905295.0
5cf4f4d644f16b162e24769e,7913.0,2904941.0
5cf5009244f16b162e24c5bc,7606.0,2718693.0
5cf509db44f16b162e250415,7640.0,2763217.0
5cf513b744f16b162e2546cd,7677.0,2800759.0
5cf51e4544f16b162e258de1,7616.0,2771223.0
5cf527ae44f16b162e25cd24,7618.0,2751511.0
5cf531ac44f16b162e2610a0,7708.0,2902996.0
5cf53bff44f16b162e26563c,7631.0,2754610.0
5cf5456b44f16b162e269586,7627.0,2759657.0
5cf54fc144f16b162e26db6e,7689.0,2823613.0
5cf559c844f16b162e271f1b,7614.0,2727424.0
5cf5633244f16b162e275e60,7670.0,2809823.0
5cf56dc244f16b162e27a5e6,7705.0,2828331.0
5cf5778044f16b162e27e743,8662.0,3178199.0
5cf5812244f16b162e28282a,7663.0,2765415.0
5cf58bd744f16b162e287093,7678.0,2804986.0
5cf5995244f16b162e28cb76,7625.0,2729755.0
5cf59f0b44f16b162e28f203,7618.0,2748252.0
5cf5a9d044f16b162e293b06,7678.0,2807992.0
5cf5b71444f16b162e299495,7614.0,2744221.0
5cf5bcc544f16b162e29bad4,7633.0,2880372.0
5cf5c7c644f16b162e2a0515,7673.0,2962395.0
5cf5d4cd44f16b162e2a5cd3,7611.0,2733683.0
5cf5da8e44f16b162e2a837f,7617.0,2744271.0
5cf5e5b744f16b162e2acf02,7677.0,2876994.0
5cf5f28444f16b162e2b2553,7612.0,2949904.0
5cf5f84744f16b162e2b4bfd,7634.0,2790666.0
5cf603ac44f16b162e2b98f2,7699.0,2818622.0
5cf6103a44f16b162e2bedcd,7614.0,2740608.0
5cf621b844f16b162e2c646e,7677.0,2827826.0
5e1474c5928715c8ce935d82,31.0,720331.0
5e1474dd928715c8ce935d8c,40.0,726003.0
5e147502928715c8ce935d99,31.0,724250.0
5e147520928715c8ce935da5,30.0,721722.0
5e14753e928715c8ce935db8,280.0,837888.0
5e14754d928715c8ce935dca,200.0,789613.0
5e147561928715c8ce935dd4,345.0,841317.0
5e1475a2928715c8ce935dfa,90.0,744660.0
5e1475f4928715c8ce935e15,455.0,917612.0
5e14760e928715c8ce935e26,220.0,810490.0
5e147656928715c8ce935e4f,78.0,747594.0
5e1476a6928715c8ce935e79,187.0,794411.0
5e1476b0928715c8ce935e83,380.0,873496.0
5e1476e8928715c8ce935ea1,170.0,787699.0
5e147764928715c8ce935eda,60.0,735009.0
5e147792928715c8ce935eee,345.0,865336.0
5e1477a0928715c8ce935efa,54.0,734415.0
5e1477be928715c8ce935f0f,95.0,2830809.0
5e1477dc928715c8ce935f26,275.0,2909116.0
5e147818928715c8ce935f50,100.0,2829371.0
5e147827928715c8ce935f68,315.0,2921083.0
5e14787c928715c8ce935f99,260.0,2903795.0
5e1478e6928715c8ce935fcd,175.0,2872697.0
5e1478ea928715c8ce935fd6,167.0,2859036.0
5e14795d928715c8ce936018,362.0,2939757.0
5e147980928715c8ce93602a,101.0,2833079.0
5e147995928715c8ce936040,72.0,2814792.0
5e14799b928715c8ce93604a,225.0,2878166.0
5e1479db928715c8ce936073,88.0,2823487.0
5e1479e5928715c8ce936082,140.0,2853216.0
5e147a35928715c8ce9360ad,54.0,2810749.0
5e147a71928715c8ce9360ca,398.0,2971909.0
5e147a71928715c8ce9360d2,122.0,2846886.0
5e147a77928715c8ce9360df,235.0,2894347.0
5e147ac6928715c8ce936119,398.0,889444.0
5e147ae9928715c8ce93612d,105.0,760425.0
5e147b4d928715c8ce936160,145.0,785304.0
5e147b5c928715c8ce93616d,420.0,901380.0
5e147bd9928715c8ce9361ab,100.0,762557.0
5e147c00928715c8ce9361bf,64.0,740342.0
5e147c3c928715c8ce9361de,65.0,744908.0
5e147c3f928715c8ce9361e7,90.0,754758.0
5e147c56928715c8ce9361fe,375.0,872747.0
5e147c79928715c8ce93620e,63.0,741347.0
5e147c97928715c8ce936239,102.0,759868.0
5e147cb5928715c8ce936245,254.0,824390.0
5e147cfb928715c8ce936273,125.0,778558.0
5e147d00928715c8ce936288,190.0,801976.0
5e147d73928715c8ce9362bb,72.0,746513.0
5e147daf928715c8ce9362d8,77.0,750153.0
5e147db9928715c8ce9362e8,155.0,789812.0
5e147dbe928715c8ce9362fb,315.0,2935720.0
5e147dc8928715c8ce936305,460.0,2988619.0
5e147dff928715c8ce936330,110.0,2870099.0
5e147e4f928715c8ce936359,120.0,2857963.0
5e147e6d928715c8ce936367,80.0,2842706.0
5e147ebd928715c8ce93639c,89.0,2854923.0
5e147ebe928715c8ce9363a4,110.0,2866601.0
5e147ef5928715c8ce9363c1,485.0,3039758.0
5e147f18928715c8ce9363d9,63.0,2832430.0
5e147f2c928715c8ce9363e6,426.0,3012692.0
5e147f54928715c8ce936402,51.0,2825564.0
5e147f86928715c8ce93642f,230.0,2924169.0
5e147f8b928715c8ce936439,343.0,2951625.0
5e14806c928715c8ce936497,60.0,2829466.0
5e1480a8928715c8ce9364b3,180.0,2893185.0
5e1480d5928715c8ce9364d0,240.0,2918650.0
5e1480da928715c8ce9364d9,120.0,2865710.0
5e1480df928715c8ce9364e3,430.0,904155.0
5e148152928715c8ce936521,105.0,764514.0
5e14815c928715c8ce93652f,84.0,748724.0
5e1481ac928715c8ce93655d,80.0,750924.0
5e1481bb928715c8ce936568,565.0,966483.0
5e1481c0928715c8ce936573,110.0,761103.0
5e1481fc928715c8ce936599,65.0,745457.0
5e14822e928715c8ce9365b7,235.0,917964.0
5e148238928715c8ce9365c3,50.0,736462.0
5e14826a928715c8ce9365de,90.0,754341.0
5e14828e928715c8ce936602,389.0,882079.0
5e1482c4928715c8ce936626,54.0,741463.0
5e1482f6928715c8ce936640,50.0,734878.0
5e148314928715c8ce936653,115.0,770269.0
5e148328928715c8ce93665e,93.0,794730.0
5e148382928715c8ce93669c,86.0,758191.0
5e14838c928715c8ce9366a6,95.0,862441.0
5e1483dc928715c8ce9366d1,50.0,2795374.0
5e1483ea928715c8ce9366e1,220.0,2872101.0
5e1483f0928715c8ce9366ea,115.0,3241953.0
5e14840e928715c8ce9366fe,100.0,2826495.0
5e148412928715c8ce93670a,430.0,2981591.0
5e14845f928715c8ce93673b,430.0,2971935.0
5e148473928715c8ce93674b,50.0,2904941.0
5e1484a5928715c8ce936764,53.0,2800759.0
5e1484c7928715c8ce936781,244.0,2902996.0
5e1484d7928715c8ce93678f,96.0,2823613.0
5e148531928715c8ce9367c3,84.0,2828331.0
5e148581928715c8ce9367e9,60.0,2804986.0
5e1485b3928715c8ce93680c,70.0,2807992.0
5e1485b7928715c8ce936816,230.0,2876994.0
5e1485b7928715c8ce93681a,440.0,2962395.0
5e1485f9928715c8ce936846,65.0,2818622.0
5e14860d928715c8ce93685b,108.0,2827826.0
5e148635928715c8ce936870,80.0,726162.0
5e14867b928715c8ce9368a2,124.0,746475.0
5e14867b928715c8ce9368a5,102.0,735670.0
5e14869d928715c8ce9368c2,285.0,817214.0
5e1486df928715c8ce9368e5,80.0,725874.0
5e1486fd928715c8ce9368fc,130.0,749397.0
5e148725928715c8ce936912,71.0,722022.0
5e14876b928715c8ce93693e,100.0,734685.0
5e14876f928715c8ce93694d,425.0,875122.0
5e14877f928715c8ce93695d,120.0,747042.0
5e1487b6928715c8ce93697c,260.0,806525.0
5e1487c5928715c8ce93698d,60.0,720157.0
5e1487f7928715c8ce9369a9,150.0,759455.0
5e148801928715c8ce9369b8,105.0,738069.0
5e148865928715c8ce9369ed,70.0,722759.0
5e14888d928715c8ce936a08,90.0,731305.0
5e1488ab928715c8ce936a18,62.0,717763.0
5e1488af928715c8ce936a25,215.0,2802382.0
5e1488e7928715c8ce936a42,95.0,2744874.0
5e1488e7928715c8ce936a47,115.0,2755861.0
5e14891e928715c8ce936a77,435.0,2895698.0
5e148941928715c8ce936a91,60.0,2728281.0
5e14895f928715c8ce936aa4,80.0,2740424.0
5e14897e928715c8ce936aba,80.0,2737984.0
5e148982928715c8ce936ac8,265.0,2823139.0
5e1489b0928715c8ce936ae5,140.0,2770724.0
5e1489c4928715c8ce936afd,113.0,2758563.0
5e148a32928715c8ce936b30,70.0,2734723.0
5e148a3c928715c8ce936b40,103.0,2751144.0
5e148a6e928715c8ce936b56,59.0,2732827.0
5e148a86928715c8ce936b76,245.0,2812565.0
5e148aa0928715c8ce936b83,123.0,2761618.0
5e148aaa928715c8ce936b8f,82.0,2745606.0
5e148ad5928715c8ce936baf,580.0,2955501.0
5e148afa928715c8ce936bce,71.0,725282.0
5e148b17928715c8ce936bdc,95.0,733671.0
5e148b40928715c8ce936bf5,52.0,720087.0
5e148b71928715c8ce936c15,105.0,742930.0
5e148b76928715c8ce936c23,530.0,928630.0
5e148b7c928715c8ce936c2c,60.0,716466.0
5e148bb8928715c8ce936c52,57.0,718593.0
5e148bdf928715c8ce936c6a,125.0,750339.0
5e148bf4928715c8ce936c7c,93.0,733569.0
5e148c57928715c8ce936cb1,108.0,744861.0
5e148c5a928715c8ce936cbb,80.0,731840.0
5e148ca8928715c8ce936ce5,50.0,715574.0
5e148cc5928715c8ce936cf8,105.0,744321.0
5e148cda928715c8ce936d0b,75.0,730346.0
5e148d1a928715c8ce936d34,515.0,917501.0
5e148d20928715c8ce936d43,80.0,728743.0
5e148d29928715c8ce936d4c,91.0,740338.0
5e148d70928715c8ce936d77,61.0,2733848.0
5e148d83928715c8ce936d88,90.0,2768092.0
5e148d87928715c8ce936d92,385.0,2912088.0
5e148dac928715c8ce936da9,55.0,2748117.0
5e148ddd928715c8ce936dc7,120.0,2780379.0
